,level_0,level_1,strain,time since birth [min],cdg_dh,type,cdg [a.u.],cdg_dl
4000,strain,6,AKS1092,30,652.7051792828685,high cdg cell,652.7051792828685,
4001,strain,7,AKS1092,35,661.4214559386974,high cdg cell,661.4214559386974,
4002,strain,8,AKS1092,40,667.4945454545455,high cdg cell,667.4945454545455,
4003,strain,9,AKS1092,45,674.3044982698962,high cdg cell,674.3044982698962,
4004,strain,10,AKS1092,50,697.3905723905724,high cdg cell,697.3905723905724,
4005,strain,11,AKS1092,55,685.9777070063694,high cdg cell,685.9777070063694,
4006,strain,0,AKS1092,0,702.5594713656387,high cdg cell,702.5594713656387,
4007,strain,1,AKS1092,5,700.2415254237288,high cdg cell,700.2415254237288,
4008,strain,2,AKS1092,10,693.3927125506073,high cdg cell,693.3927125506073,
4009,strain,3,AKS1092,15,699.7824427480916,high cdg cell,699.7824427480916,
4010,strain,4,AKS1092,20,724.1584905660377,high cdg cell,724.1584905660377,
4011,strain,5,AKS1092,25,729.6739926739926,high cdg cell,729.6739926739926,
4012,strain,6,AKS1092,30,736.65,high cdg cell,736.65,
4013,strain,7,AKS1092,35,752.565371024735,high cdg cell,752.565371024735,
4014,strain,8,AKS1092,40,739.9522184300341,high cdg cell,739.9522184300341,
4015,strain,9,AKS1092,45,754.8653198653199,high cdg cell,754.8653198653199,
4016,strain,10,AKS1092,50,741.028125,high cdg cell,741.028125,
4017,strain,11,AKS1092,55,745.1369426751593,high cdg cell,745.1369426751593,
4018,strain,12,AKS1092,60,732.6392961876833,high cdg cell,732.6392961876833,
4019,strain,0,AKS1092,0,765.7412280701755,high cdg cell,765.7412280701755,
4020,strain,1,AKS1092,5,761.6970954356847,high cdg cell,761.6970954356847,
4021,strain,2,AKS1092,10,771.9166666666666,high cdg cell,771.9166666666666,
4022,strain,3,AKS1092,15,778.8549618320611,high cdg cell,778.8549618320611,
4023,strain,4,AKS1092,20,808.8134328358209,high cdg cell,808.8134328358209,
4024,strain,5,AKS1092,25,826.1532846715329,high cdg cell,826.1532846715329,
4025,strain,6,AKS1092,30,842.2624113475177,high cdg cell,842.2624113475177,
4026,strain,7,AKS1092,35,834.914191419142,high cdg cell,834.914191419142,
4027,strain,8,AKS1092,40,851.4071661237786,high cdg cell,851.4071661237786,
4028,strain,9,AKS1092,45,859.3777089783282,high cdg cell,859.3777089783282,
4029,strain,10,AKS1092,50,864.9253731343283,high cdg cell,864.9253731343283,
4030,strain,11,AKS1092,55,858.0542857142857,high cdg cell,858.0542857142857,
4031,strain,12,AKS1092,60,852.4469273743017,high cdg cell,852.4469273743017,
4032,strain,13,AKS1092,65,855.4731182795699,high cdg cell,855.4731182795699,
4033,strain,14,AKS1092,70,833.8422391857506,high cdg cell,833.8422391857506,
4034,strain,15,AKS1092,75,836.9949874686716,high cdg cell,836.9949874686716,
4035,strain,0,AKS1092,0,172.57978723404256,high cdg cell,172.57978723404256,
4036,strain,1,AKS1092,5,177.55555555555554,high cdg cell,177.55555555555554,
4037,strain,2,AKS1092,10,175.23618090452263,high cdg cell,175.23618090452263,
4038,strain,3,AKS1092,15,177.2559241706161,high cdg cell,177.2559241706161,
4039,strain,4,AKS1092,20,174.94117647058823,high cdg cell,174.94117647058823,
4040,strain,5,AKS1092,25,173.58744394618833,high cdg cell,173.58744394618833,
4041,strain,6,AKS1092,30,173.41101694915255,high cdg cell,173.41101694915255,
4042,strain,7,AKS1092,35,170.48979591836735,high cdg cell,170.48979591836735,
4043,strain,8,AKS1092,40,168.35521235521236,high cdg cell,168.35521235521236,
4044,strain,9,AKS1092,45,169.22388059701493,high cdg cell,169.22388059701493,
4045,strain,10,AKS1092,50,168.34892086330936,high cdg cell,168.34892086330936,
4046,strain,11,AKS1092,55,166.02295081967213,high cdg cell,166.02295081967213,
4047,strain,12,AKS1092,60,160.81935483870967,high cdg cell,160.81935483870967,
4048,strain,13,AKS1092,65,161.31722054380666,high cdg cell,161.31722054380666,
4049,strain,0,AKS1092,0,189.66666666666663,high cdg cell,189.66666666666663,
4050,strain,1,AKS1092,5,185.26,high cdg cell,185.26,
4051,strain,2,AKS1092,10,188.5844155844156,high cdg cell,188.5844155844156,
4052,strain,3,AKS1092,15,188.5786163522013,high cdg cell,188.5786163522013,
4053,strain,4,AKS1092,20,185.91925465838509,high cdg cell,185.91925465838509,
4054,strain,5,AKS1092,25,183.35329341317365,high cdg cell,183.35329341317365,
4055,strain,6,AKS1092,30,183.16374269005848,high cdg cell,183.16374269005848,
4056,strain,7,AKS1092,35,183.69565217391303,high cdg cell,183.69565217391303,
4057,strain,8,AKS1092,40,179.27894736842106,high cdg cell,179.27894736842106,
4058,strain,9,AKS1092,45,175.66161616161617,high cdg cell,175.66161616161617,
4059,strain,10,AKS1092,50,171.3495145631068,high cdg cell,171.3495145631068,
4060,strain,11,AKS1092,55,170.6325581395349,high cdg cell,170.6325581395349,
4061,strain,12,AKS1092,60,169.6,high cdg cell,169.6,
4062,strain,13,AKS1092,65,166.97881355932202,high cdg cell,166.97881355932202,
4063,strain,14,AKS1092,70,164.33070866141733,high cdg cell,164.33070866141733,
4064,strain,15,AKS1092,75,161.71698113207546,high cdg cell,161.71698113207546,
4065,strain,16,AKS1092,80,158.96363636363637,high cdg cell,158.96363636363637,
4066,strain,0,AKS1092,0,623.0083333333333,high cdg cell,623.0083333333333,
4067,strain,1,AKS1092,5,635.218253968254,high cdg cell,635.218253968254,
4068,strain,2,AKS1092,10,662.4465648854962,high cdg cell,662.4465648854962,
4069,strain,3,AKS1092,15,664.6313868613139,high cdg cell,664.6313868613139,
4070,strain,4,AKS1092,20,670.838596491228,high cdg cell,670.838596491228,
4071,strain,5,AKS1092,25,674.921052631579,high cdg cell,674.921052631579,
4072,strain,6,AKS1092,30,689.9934853420195,high cdg cell,689.9934853420195,
4073,strain,7,AKS1092,35,691.7763578274761,high cdg cell,691.7763578274761,
4074,strain,8,AKS1092,40,690.0727272727273,high cdg cell,690.0727272727273,
4075,strain,9,AKS1092,45,694.2327586206897,high cdg cell,694.2327586206897,
4076,strain,10,AKS1092,50,716.8421052631579,high cdg cell,716.8421052631579,
4077,strain,11,AKS1092,55,715.487106017192,high cdg cell,715.487106017192,
4078,strain,12,AKS1092,60,704.3788300835655,high cdg cell,704.3788300835655,
4079,strain,13,AKS1092,65,679.8093994778068,high cdg cell,679.8093994778068,
4080,strain,14,AKS1092,70,682.6211340206186,high cdg cell,682.6211340206186,
4081,strain,0,AKS1092,0,794.7423076923077,high cdg cell,794.7423076923077,
4082,strain,1,AKS1092,5,806.3576923076923,high cdg cell,806.3576923076923,
4083,strain,2,AKS1092,10,794.1438596491228,high cdg cell,794.1438596491228,
4084,strain,3,AKS1092,15,788.6284722222222,high cdg cell,788.6284722222222,
4085,strain,4,AKS1092,20,806.6798679867986,high cdg cell,806.6798679867986,
4086,strain,5,AKS1092,25,814.7258064516129,high cdg cell,814.7258064516129,
4087,strain,6,AKS1092,30,831.7381703470031,high cdg cell,831.7381703470031,
4088,strain,7,AKS1092,35,845.8260869565217,high cdg cell,845.8260869565217,
4089,strain,8,AKS1092,40,845.5674846625767,high cdg cell,845.5674846625767,
4090,strain,9,AKS1092,45,839.6686046511628,high cdg cell,839.6686046511628,
4091,strain,10,AKS1092,50,841.8088642659279,high cdg cell,841.8088642659279,
4092,strain,11,AKS1092,55,831.5968992248062,high cdg cell,831.5968992248062,
4093,strain,12,AKS1092,60,825.730198019802,high cdg cell,825.730198019802,
4094,strain,13,AKS1092,65,825.7825059101655,high cdg cell,825.7825059101655,
4095,strain,14,AKS1092,70,820.1348837209302,high cdg cell,820.1348837209302,
4096,strain,15,AKS1092,75,818.4508009153318,high cdg cell,818.4508009153318,
4097,strain,0,AKS1092,0,710.7088607594936,high cdg cell,710.7088607594936,
4098,strain,1,AKS1092,5,707.5767634854772,high cdg cell,707.5767634854772,
4099,strain,2,AKS1092,10,703.3629032258065,high cdg cell,703.3629032258065,
4100,strain,3,AKS1092,15,734.0549019607843,high cdg cell,734.0549019607843,
4101,strain,4,AKS1092,20,749.9812734082396,high cdg cell,749.9812734082396,
4102,strain,5,AKS1092,25,771.7003745318352,high cdg cell,771.7003745318352,
4103,strain,6,AKS1092,30,785.9964788732394,high cdg cell,785.9964788732394,
4104,strain,7,AKS1092,35,798.8794326241135,high cdg cell,798.8794326241135,
4105,strain,8,AKS1092,40,818.3794326241135,high cdg cell,818.3794326241135,
4106,strain,9,AKS1092,45,817.4251700680272,high cdg cell,817.4251700680272,
4107,strain,10,AKS1092,50,831.2080536912752,high cdg cell,831.2080536912752,
4108,strain,11,AKS1092,55,821.0092592592592,high cdg cell,821.0092592592592,
4109,strain,12,AKS1092,60,811.9881656804733,high cdg cell,811.9881656804733,
4110,strain,13,AKS1092,65,809.2284122562675,high cdg cell,809.2284122562675,
4111,strain,14,AKS1092,70,786.6863753213368,high cdg cell,786.6863753213368,
4112,strain,15,AKS1092,75,766.6533665835411,high cdg cell,766.6533665835411,
4113,strain,16,AKS1092,80,773.2068126520682,high cdg cell,773.2068126520682,
4114,strain,0,AKS1092,0,708.0892857142857,high cdg cell,708.0892857142857,
4115,strain,1,AKS1092,5,700.2,high cdg cell,700.2,
4116,strain,2,AKS1092,10,696.8102766798419,high cdg cell,696.8102766798419,
4117,strain,3,AKS1092,15,685.9280303030303,high cdg cell,685.9280303030303,
4118,strain,4,AKS1092,20,710.8461538461538,high cdg cell,710.8461538461538,
4119,strain,5,AKS1092,25,724.456834532374,high cdg cell,724.456834532374,
4120,strain,6,AKS1092,30,735.6832740213523,high cdg cell,735.6832740213523,
4121,strain,7,AKS1092,35,742.1849315068494,high cdg cell,742.1849315068494,
4122,strain,8,AKS1092,40,734.4822006472492,high cdg cell,734.4822006472492,
4123,strain,9,AKS1092,45,759.7731629392971,high cdg cell,759.7731629392971,
4124,strain,10,AKS1092,50,753.2844036697247,high cdg cell,753.2844036697247,
4125,strain,11,AKS1092,55,766.6646706586827,high cdg cell,766.6646706586827,
4126,strain,12,AKS1092,60,766.0742857142857,high cdg cell,766.0742857142857,
4127,strain,13,AKS1092,65,760.0532212885154,high cdg cell,760.0532212885154,
4128,strain,14,AKS1092,70,740.5806451612904,high cdg cell,740.5806451612904,
4129,strain,15,AKS1092,75,706.2164948453608,high cdg cell,706.2164948453608,
4130,strain,16,AKS1092,80,714.8362720403022,high cdg cell,714.8362720403022,
4131,strain,0,AKS1092,0,611.816037735849,high cdg cell,611.816037735849,
4132,strain,1,AKS1092,5,594.892523364486,high cdg cell,594.892523364486,
4133,strain,2,AKS1092,10,602.6244343891402,high cdg cell,602.6244343891402,
4134,strain,3,AKS1092,15,614.8181818181819,high cdg cell,614.8181818181819,
4135,strain,4,AKS1092,20,647.550925925926,high cdg cell,647.550925925926,
4136,strain,5,AKS1092,25,655.6548672566372,high cdg cell,655.6548672566372,
4137,strain,6,AKS1092,30,668.3461538461538,high cdg cell,668.3461538461538,
4138,strain,7,AKS1092,35,653.7632653061224,high cdg cell,653.7632653061224,
4139,strain,8,AKS1092,40,657.7126436781609,high cdg cell,657.7126436781609,
4140,strain,9,AKS1092,45,661.8472727272728,high cdg cell,661.8472727272728,
4141,strain,10,AKS1092,50,650.8287671232877,high cdg cell,650.8287671232877,
4142,strain,11,AKS1092,55,650.7111111111111,high cdg cell,650.7111111111111,
4143,strain,12,AKS1092,60,646.2610062893082,high cdg cell,646.2610062893082,
4144,strain,13,AKS1092,65,644.612426035503,high cdg cell,644.612426035503,
4145,strain,0,AKS1092,0,539.1263157894737,high cdg cell,539.1263157894737,
4146,strain,1,AKS1092,5,514.3134328358209,high cdg cell,514.3134328358209,
4147,strain,2,AKS1092,10,517.4553990610328,high cdg cell,517.4553990610328,
4148,strain,3,AKS1092,15,523.9644444444444,high cdg cell,523.9644444444444,
4149,strain,4,AKS1092,20,573.0128205128206,high cdg cell,573.0128205128206,
4150,strain,5,AKS1092,25,568.530612244898,high cdg cell,568.530612244898,
4151,strain,6,AKS1092,30,589.0283400809717,high cdg cell,589.0283400809717,
4152,strain,7,AKS1092,35,615.95703125,high cdg cell,615.95703125,
4153,strain,8,AKS1092,40,621.7083333333334,high cdg cell,621.7083333333334,
4154,strain,9,AKS1092,45,626.4044117647059,high cdg cell,626.4044117647059,
4155,strain,10,AKS1092,50,638.3900709219859,high cdg cell,638.3900709219859,
4156,strain,11,AKS1092,55,643.4087837837837,high cdg cell,643.4087837837837,
4157,strain,12,AKS1092,60,643.8543689320388,high cdg cell,643.8543689320388,
4158,strain,13,AKS1092,65,647.3853503184713,high cdg cell,647.3853503184713,
4159,strain,14,AKS1092,70,639.7507692307693,high cdg cell,639.7507692307693,
4160,strain,15,AKS1092,75,642.7886904761905,high cdg cell,642.7886904761905,
4161,strain,16,AKS1092,80,616.4464285714286,high cdg cell,616.4464285714286,
4162,strain,0,AKS1092,0,632.3691588785047,high cdg cell,632.3691588785047,
4163,strain,1,AKS1092,5,613.2876712328767,high cdg cell,613.2876712328767,
4164,strain,2,AKS1092,10,633.1369863013699,high cdg cell,633.1369863013699,
4165,strain,3,AKS1092,15,654.504761904762,high cdg cell,654.504761904762,
4166,strain,4,AKS1092,20,669.0277777777778,high cdg cell,669.0277777777778,
4167,strain,5,AKS1092,25,677.4074074074074,high cdg cell,677.4074074074074,
4168,strain,6,AKS1092,30,678.7077625570777,high cdg cell,678.7077625570777,
4169,strain,7,AKS1092,35,708.3909090909091,high cdg cell,708.3909090909091,
4170,strain,8,AKS1092,40,702.7099567099567,high cdg cell,702.7099567099567,
4171,strain,9,AKS1092,45,714.6909871244635,high cdg cell,714.6909871244635,
4172,strain,10,AKS1092,50,719.7366255144033,high cdg cell,719.7366255144033,
4173,strain,11,AKS1092,55,728.1598360655738,high cdg cell,728.1598360655738,
4174,strain,12,AKS1092,60,717.7689393939394,high cdg cell,717.7689393939394,
4175,strain,0,AKS1092,0,490.8309178743961,high cdg cell,490.8309178743961,
4176,strain,1,AKS1092,5,479.3333333333333,high cdg cell,479.3333333333333,
4177,strain,2,AKS1092,10,491.3459915611815,high cdg cell,491.3459915611815,
4178,strain,3,AKS1092,15,491.4754098360656,high cdg cell,491.4754098360656,
4179,strain,4,AKS1092,20,527.7805907172996,high cdg cell,527.7805907172996,
4180,strain,5,AKS1092,25,549.6724890829694,high cdg cell,549.6724890829694,
4181,strain,6,AKS1092,30,575.9955752212389,high cdg cell,575.9955752212389,
4182,strain,7,AKS1092,35,598.7964601769911,high cdg cell,598.7964601769911,
4183,strain,8,AKS1092,40,610.9192825112108,high cdg cell,610.9192825112108,
4184,strain,9,AKS1092,45,644.473933649289,high cdg cell,644.473933649289,
4185,strain,10,AKS1092,50,675.1643192488262,high cdg cell,675.1643192488262,
4186,strain,11,AKS1092,55,679.1244239631336,high cdg cell,679.1244239631336,
4187,strain,12,AKS1092,60,695.8755760368664,high cdg cell,695.8755760368664,
4188,strain,13,AKS1092,65,701.6405529953917,high cdg cell,701.6405529953917,
4189,strain,14,AKS1092,70,689.5502183406113,high cdg cell,689.5502183406113,
4190,strain,15,AKS1092,75,696.1120689655172,high cdg cell,696.1120689655172,
4191,strain,0,AKS1092,0,700.6910569105692,high cdg cell,700.6910569105692,
4192,strain,1,AKS1092,5,693.9763779527559,high cdg cell,693.9763779527559,
4193,strain,2,AKS1092,10,712.4905660377359,high cdg cell,712.4905660377359,
4194,strain,3,AKS1092,15,722.5884476534296,high cdg cell,722.5884476534296,
4195,strain,4,AKS1092,20,744.9618055555555,high cdg cell,744.9618055555555,
4196,strain,5,AKS1092,25,745.2080536912752,high cdg cell,745.2080536912752,
4197,strain,6,AKS1092,30,761.6633663366337,high cdg cell,761.6633663366337,
4198,strain,7,AKS1092,35,780.0705128205128,high cdg cell,780.0705128205128,
4199,strain,8,AKS1092,40,776.984520123839,high cdg cell,776.984520123839,
4200,strain,9,AKS1092,45,788.545731707317,high cdg cell,788.545731707317,
4201,strain,10,AKS1092,50,794.6529411764706,high cdg cell,794.6529411764706,
4202,strain,11,AKS1092,55,797.9942196531792,high cdg cell,797.9942196531792,
4203,strain,12,AKS1092,60,769.2707182320441,high cdg cell,769.2707182320441,
4204,strain,13,AKS1092,65,756.4677419354839,high cdg cell,756.4677419354839,
4205,strain,14,AKS1092,70,732.4516971279373,high cdg cell,732.4516971279373,
4206,strain,15,AKS1092,75,719.030303030303,high cdg cell,719.030303030303,
4207,strain,0,AKS1092,0,599.8807339449542,high cdg cell,599.8807339449542,
4208,strain,1,AKS1092,5,576.5254237288135,high cdg cell,576.5254237288135,
4209,strain,2,AKS1092,10,584.5344129554655,high cdg cell,584.5344129554655,
4210,strain,3,AKS1092,15,604.0666666666667,high cdg cell,604.0666666666667,
4211,strain,4,AKS1092,20,607.8062015503876,high cdg cell,607.8062015503876,
4212,strain,5,AKS1092,25,629.0184501845018,high cdg cell,629.0184501845018,
4213,strain,6,AKS1092,30,635.4256055363322,high cdg cell,635.4256055363322,
4214,strain,7,AKS1092,35,656.2626262626262,high cdg cell,656.2626262626262,
4215,strain,8,AKS1092,40,675.8256578947369,high cdg cell,675.8256578947369,
4216,strain,9,AKS1092,45,692.4967320261438,high cdg cell,692.4967320261438,
4217,strain,10,AKS1092,50,700.5232198142415,high cdg cell,700.5232198142415,
4218,strain,11,AKS1092,55,713.527108433735,high cdg cell,713.527108433735,
4219,strain,12,AKS1092,60,705.0919540229885,high cdg cell,705.0919540229885,
4220,strain,13,AKS1092,65,699.8476454293628,high cdg cell,699.8476454293628,
4221,strain,14,AKS1092,70,684.1904761904761,high cdg cell,684.1904761904761,
4222,strain,0,AKS1092,0,513.0747663551402,high cdg cell,513.0747663551402,
4223,strain,1,AKS1092,5,524.7242990654206,high cdg cell,524.7242990654206,
4224,strain,2,AKS1092,10,516.4932126696832,high cdg cell,516.4932126696832,
4225,strain,3,AKS1092,15,511.1850220264317,high cdg cell,511.1850220264317,
4226,strain,4,AKS1092,20,549.7922077922078,high cdg cell,549.7922077922078,
4227,strain,5,AKS1092,25,554.060606060606,high cdg cell,554.060606060606,
4228,strain,6,AKS1092,30,561.7949790794979,high cdg cell,561.7949790794979,
4229,strain,7,AKS1092,35,573.0481927710844,high cdg cell,573.0481927710844,
4230,strain,8,AKS1092,40,573.9019607843137,high cdg cell,573.9019607843137,
4231,strain,9,AKS1092,45,586.6415094339623,high cdg cell,586.6415094339623,
4232,strain,10,AKS1092,50,590.4927536231884,high cdg cell,590.4927536231884,
4233,strain,11,AKS1092,55,605.0629370629371,high cdg cell,605.0629370629371,
4234,strain,12,AKS1092,60,606.2135593220339,high cdg cell,606.2135593220339,
4235,strain,0,AKS1092,0,761.1352459016393,high cdg cell,761.1352459016393,
4236,strain,1,AKS1092,5,760.5423076923076,high cdg cell,760.5423076923076,
4237,strain,2,AKS1092,10,786.727969348659,high cdg cell,786.727969348659,
4238,strain,3,AKS1092,15,808.6766917293234,high cdg cell,808.6766917293234,
4239,strain,4,AKS1092,20,831.3854545454545,high cdg cell,831.3854545454545,
4240,strain,5,AKS1092,25,843.5289855072464,high cdg cell,843.5289855072464,
4241,strain,6,AKS1092,30,836.0662020905924,high cdg cell,836.0662020905924,
4242,strain,7,AKS1092,35,832.8619528619529,high cdg cell,832.8619528619529,
4243,strain,8,AKS1092,40,849.2394822006472,high cdg cell,849.2394822006472,
