,uni_par_id,strain,movie_name,replicate,id_colony,id_par,frames,generation,age,cdg_dh,cdg_dl,cdg_norm_dh,cdg_norm_dl,len_dh,len_dl,idc_dh,idc_dl,rel_cdg_hl
10,AKS1092-3-509,AKS1092,AKS1092_TL01_28,3,80,509,45,4.0,10,706.3890577507599,650.4566929133858,1.0556898426995909,0.972099604729317,41.33271789550781,36.39882278442383,510,1220,0.9208193215570604
11,AKS1092-3-509,AKS1092,AKS1092_TL01_28,3,80,509,46,4.0,11,719.0259365994236,661.31640625,1.074575504216543,0.9883293140351171,43.26547622680664,37.3630256652832,510,1220,0.9197392925457513
12,AKS1092-3-509,AKS1092,AKS1092_TL01_28,3,80,509,47,4.0,12,703.4550408719346,662.9450980392157,1.0513049902117173,0.9907633740759649,44.94414520263672,37.35750579833984,510,1220,0.9424128899801377
0,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,26,2.0,0,634.825,595.2469135802469,1.0,0.9376551231918195,27.0,24.68290901184082,78,972,0.9376551231918194
1,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,27,2.0,1,629.2901554404145,566.5170454545455,0.9912813065654542,0.8923987641547599,28.0,24.948225021362305,78,972,0.9002477482872163
2,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,28,2.0,2,649.2198952879581,578.5978260869565,1.0226753755569773,0.9114288600590028,29.060901641845703,25.9306755065918,78,972,0.8912201093749945
3,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,29,2.0,3,639.9261083743843,489.0810810810811,1.0080354560302198,0.7704187470264735,31.136615753173828,25.223705291748047,78,972,0.7642774293480579
4,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,30,2.0,4,668.8564356435644,292.65405405405403,1.0536075857812222,0.46099957319584767,30.7557430267334,25.646240234375,78,972,0.4375439009904515
5,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,31,2.0,5,679.2910798122066,274.2044198895028,1.070044626176043,0.4319370218398815,32.01388168334961,26.487150192260746,78,972,0.4036626242248139
6,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,32,2.0,6,699.4133333333333,620.6910112359551,1.1017419498812007,0.9777356141235066,33.49943923950195,27.724796295166016,78,972,0.8874452082258776
7,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,33,2.0,7,708.7321428571429,605.3333333333334,1.116421285956197,0.9535436275088935,34.178646087646484,28.27991485595703,78,972,0.8541073513232046
8,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,34,2.0,8,721.4642857142857,589.2063492063492,1.1364774319131818,0.9281398010575341,35.32090759277344,28.97681999206543,78,972,0.8166812424027413
9,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,35,2.0,9,737.4266666666666,572.4754901960785,1.161621969309127,0.9017847283835363,36.08536148071289,30.472780227661133,78,972,0.7763151457266871
10,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,36,2.0,10,746.3677685950413,583.7440758293839,1.1757063263025893,0.919535424454588,38.83098602294922,31.890438079833984,78,972,0.7821131892233512
11,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,37,2.0,11,774.9765625,607.018691588785,1.220771964714685,0.956198466646375,39.790977478027344,32.70494079589844,78,972,0.783273612340741
12,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,38,2.0,12,767.0902527075813,602.959090909091,1.2083491556060035,0.9498036323539415,42.42519760131836,34.18584442138672,78,972,0.7860340928343695
13,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,39,2.0,13,773.8949275362319,604.6294642857143,1.2190681330070994,0.9524348667518046,44.386348724365234,36.269264221191406,78,972,0.7812810793457579
14,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,40,2.0,14,785.8919860627178,607.8170212765957,1.2379663467297566,0.9574560253244526,47.089500427246094,37.1826286315918,78,972,0.7734103821591701
15,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,41,2.0,15,793.4966666666667,616.9663865546219,1.2499455230444085,0.9718684465082846,49.99999237060547,38.93017578125,78,972,0.7775286431213178
16,AKS1092-3-77,AKS1092,AKS1092_TL01_28,3,22,77,42,2.0,16,794.4346405228758,633.599173553719,1.2514230544211016,0.9980690324951269,51.32509994506836,40.69688034057617,78,972,0.7975472634686482
0,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,27,2.0,0,586.1181434599156,582.7579617834394,1.0,0.9942670573945371,29.516843795776367,23.084625244140625,133,963,0.994267057394537
1,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,28,2.0,1,601.017094017094,581.8579881656805,1.025419705435543,0.9927315758063946,30.803974151611328,24.110475540161133,133,963,0.9681221947892407
2,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,29,2.0,2,617.2983193277311,314.2967032967033,1.0531977660404022,0.536234386878689,32.13725662231445,25.99596405029297,133,963,0.5091488077255552
3,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,30,2.0,3,646.9341563786008,249.88108108108108,1.1037606728221756,0.4263322742510706,32.96507263183594,27.220855712890625,133,963,0.3862542711917732
4,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,31,2.0,4,659.8065843621399,324.109375,1.1257228456830117,0.5529761851198618,34.99261474609375,27.71895217895508,133,963,0.49121876422820004
5,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,32,2.0,5,673.4752066115702,612.047619047619,1.1490434379594137,1.044239332764277,35.60203170776367,27.82804107666016,133,963,0.9087901277420302
6,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,33,2.0,6,663.5921568627451,594.4321608040201,1.1321815648727276,1.0141848830937497,36.876346588134766,29.494373321533203,133,963,0.8957793648651731
7,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,34,2.0,7,681.2762645914397,596.1268292682927,1.162353140221519,1.0170762258770814,38.169315338134766,30.079578399658203,133,963,0.8750148218150371
8,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,35,2.0,8,694.7536231884058,616.5117370892019,1.1853474098024057,1.0518557460956077,39.619102478027344,30.82542991638184,133,963,0.8873818235878621
9,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,36,2.0,9,694.1380471380471,607.286995515695,1.1842971504694924,1.0361170393579997,42.47221374511719,32.30811309814453,133,963,0.874879280885925
10,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,37,2.0,10,685.2374581939799,622.0215517241379,1.1691114937151628,1.0612562649098027,43.96761322021485,33.05377578735352,133,963,0.9077459854041625
11,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,38,2.0,11,687.6503267973857,631.4462809917355,1.1732281869626406,1.0773361787851223,46.86125946044922,33.9974479675293,133,963,0.9182665322542476
12,AKS1092-4-132,AKS1092,AKS1092_TL01_29,4,37,132,39,2.0,12,679.8996865203761,636.1356589147287,1.160004504393702,1.0853369171606846,49.03856658935547,35.33613586425781,133,963,0.9356316402650144
0,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,28,2.0,0,550.2684210526315,576.4304635761589,1.0,1.0475441466793258,28.49453353881836,21.91065788269043,170,994,1.0475441466793258
1,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,29,2.0,1,570.780612244898,600.0584415584416,1.037276700620086,1.0904831507695183,29.485626220703125,22.80789375305176,170,994,1.0512943654452331
2,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,30,2.0,2,565.8755980861245,563.8963414634146,1.0283628433622218,1.024765950378751,30.51934814453125,23.702320098876957,170,994,0.9965023114101332
3,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,31,2.0,3,588.6792452830189,305.2559523809524,1.0698037953130395,0.5547400881137527,31.06433868408203,24.50126838684082,170,994,0.5185437652625153
4,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,32,2.0,4,610.6192660550458,263.0497237569061,1.1096752833589225,0.47803892371964074,32.43309020996094,25.491172790527344,170,994,0.4307917197836872
5,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,33,2.0,5,621.7066666666667,628.8,1.1298243600411921,1.1427150385936051,32.55247497558594,25.298219680786133,170,994,1.0114094535472247
6,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,34,2.0,6,635.6939655172414,621.5792349726776,1.1552434070288746,1.129592779072498,32.55628204345703,25.957094192504883,170,994,0.9777963433504058
7,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,35,2.0,7,649.4853556485356,624.6755319148937,1.1803064300984378,1.1352196637414258,33.298824310302734,26.19384765625,170,994,0.9618007957871993
8,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,36,2.0,8,668.9838056680162,620.6417910447761,1.2157408640464757,1.1278891669951265,34.19877624511719,27.0,170,994,0.9277381392289937
9,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,37,2.0,9,672.8063241106719,627.2843137254902,1.2226875073507444,1.1399605896437446,34.99336624145508,28.0,170,994,0.9323400973595877
10,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,38,2.0,10,685.574144486692,647.7980769230769,1.2458904023153436,1.1772401470610958,35.704139709472656,29.35359764099121,170,994,0.9448986402602754
11,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,39,2.0,11,710.5430711610487,645.6363636363636,1.2912663056364766,1.173311676511072,37.11659622192383,30.29512023925781,170,994,0.9086519731750736
12,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,40,2.0,12,719.1814814814815,670.0772727272728,1.3069648447311024,1.2177280161660993,38.00994873046875,31.325366973876957,170,994,0.9317220895996151
13,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,41,2.0,13,732.6829268292682,674.0221238938053,1.331500952621792,1.2248969741066371,38.879425048828125,32.18698501586914,170,994,0.9199369866726371
14,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,42,2.0,14,739.1632653061224,690.5482456140351,1.3432776387424632,1.2549298109694471,40.2958869934082,34.14656066894531,170,994,0.9342296594353163
15,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,43,2.0,15,737.6786885245901,703.2595744680851,1.3405797249158031,1.2780300441787853,40.83829116821289,36.0,170,994,0.9533413197481065
16,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,44,2.0,16,730.9384615384615,720.7826086956521,1.3283307447303967,1.3098745650656036,43.01070022583008,38.04314041137695,170,994,0.986105734781785
17,AKS1092-4-169,AKS1092,AKS1092_TL01_29,4,45,169,45,2.0,17,717.8123167155425,713.8916666666667,1.3044766685727833,1.297351691200148,44.64270782470703,40.01224136352539,170,994,0.9945380568742322
0,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,31,2.0,0,577.1436464088398,520.8676470588235,1.0,0.902492213679935,27.007843017578125,20.19200134277344,184,1089,0.902492213679935
1,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,32,2.0,1,594.4869109947643,535.5944055944055,1.0300501698213946,0.9280088396139055,27.65414810180664,21.187259674072266,184,1089,0.9009355726574148
2,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,33,2.0,2,607.8308457711443,508.3466666666667,1.0531708172709677,0.8807974753421467,29.12672996520996,22.0,184,1089,0.836329169872477
3,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,34,2.0,3,617.4563106796116,309.36301369863014,1.0698485801959516,0.5360242907005548,29.827938079833984,23.0,184,1089,0.5010281834485188
4,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,35,2.0,4,632.3834951456311,239.26797385620915,1.0957124783067613,0.4145726550833678,30.607994079589844,24.15274810791016,184,1089,0.37835897946879266
5,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,36,2.0,5,634.896860986547,353.7329192546584,1.1000673141549162,0.612902734796944,31.11269760131836,25.303083419799805,184,1089,0.5571502097285589
6,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,37,2.0,6,662.3862660944206,528.7167630057803,1.1476974063839842,0.9160921484549193,31.912296295166016,26.922666549682617,184,1089,0.7982000685539783
7,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,38,2.0,7,687.1440329218107,529.1005586592179,1.19059446846106,0.9167571400143442,33.395591735839844,27.1973876953125,184,1089,0.7699994954615631
8,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,39,2.0,8,697.57421875,527.4022988505748,1.208666547904521,0.9138146146669541,34.95406723022461,27.202943801879883,184,1089,0.756051879032513
9,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,40,2.0,9,704.2867647058823,525.7666666666667,1.220297180932624,0.9109806023823427,36.24607849121094,27.89198112487793,184,1089,0.746523565420447
10,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,41,2.0,10,713.0381944444445,525.2198952879581,1.2354605285550333,0.9100332275266881,37.99696350097656,28.62167358398437,184,1089,0.7365943358716951
11,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,42,2.0,11,725.0102389078498,525.6479591836735,1.2562041415843008,0.9107749213812057,38.82901382446289,28.27047348022461,184,1089,0.7250214286290712
12,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,43,2.0,12,738.3488372093024,529.7664974619289,1.2793155426790703,0.9179109927975372,40.750938415527344,29.0,184,1089,0.7175016344093653
13,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,44,2.0,13,748.6134185303514,526.5714285714286,1.29710068401246,0.9123749899144057,43.007362365722656,29.0,184,1089,0.7033956586099845
14,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,45,2.0,14,748.5396341463414,522.1732673267327,1.2969728399575715,0.9047544239217581,44.65336608886719,28.0,184,1089,0.6975893372997354
15,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,46,2.0,15,723.2172619047619,495.7916666666667,1.2530975025105722,0.8590437922198928,46.636837005615234,29.176671981811523,184,1089,0.6855362735132777
16,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,47,2.0,16,720.6600566572238,486.7522522522523,1.248666707398385,0.8433814619306134,48.86896133422852,31.18792724609375,184,1089,0.6754256015104387
17,AKS1092-4-183,AKS1092,AKS1092_TL01_29,4,49,183,48,2.0,17,716.4630136986301,502.1607142857143,1.241394613207088,0.8700792556763092,51.4700927734375,32.19403076171875,184,1089,0.7008885381164156
0,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,27,2.0,0,693.6084656084656,680.4802259887006,1.0,0.98107254990285,26.0,25.45632553100586,188,969,0.98107254990285
1,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,28,2.0,1,677.5,667.6432432432432,0.976775852073353,0.9625650152028573,28.0,26.244184494018555,188,969,0.9854512815398423
2,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,29,2.0,2,670.9162790697675,640.0876288659794,0.9672838673922592,0.9228371056637331,29.0,26.905109405517575,188,969,0.9540499296774668
3,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,30,2.0,3,660.8609865470852,628.6974358974359,0.9527867944451156,0.9064154592546866,30.0,28.316207885742188,188,969,0.9513308376430271
4,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,31,2.0,4,657.1081081081081,508.59090909090907,0.9473761360909319,0.7332536067661017,31.104248046875,29.05576515197754,188,969,0.7739836152002482
5,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,32,2.0,5,680.2767857142857,341.1859296482412,0.9807792428218349,0.49189989246878213,31.0,29.41065216064453,188,969,0.5015398684963187
6,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,33,2.0,6,689.89592760181,305.58910891089107,0.9946475018822054,0.4405786896542765,32.0,30.23230743408203,188,969,0.4429495764283873
7,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,34,2.0,7,716.287610619469,407.55555555555554,1.0326973301733107,0.5875873432398621,33.0,31.060592651367188,188,969,0.5689831144825863
8,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,35,2.0,8,728.5274261603375,676.7018348623853,1.0503439076702148,0.9756251089997164,33.0,32.23509216308594,188,969,0.928862539093283
9,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,36,2.0,9,723.8941176470588,659.9026548672566,1.0436639019565963,0.951405133569642,35.196041107177734,33.615264892578125,188,969,0.9116010736655802
10,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,37,2.0,10,725.7093023255813,654.5829787234043,1.046280918282846,0.9437355672254859,36.25870132446289,35.35394287109375,188,969,0.9019906133568245
11,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,38,2.0,11,729.4612546125461,644.0846774193549,1.051690241370726,0.9285997927582009,38.29662322998047,36.23353576660156,188,969,0.8829594078460836
12,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,39,2.0,12,724.2648083623693,655.578125,1.0441983399481876,0.9451703050147987,40.19929504394531,38.01315689086914,188,969,0.9051635775074087
13,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,40,2.0,13,731.5882352941177,650.984962406015,1.0547567850867194,0.9385481791012178,41.2877082824707,38.90546417236328,188,969,0.8898242631584992
14,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,41,2.0,14,731.4679487179487,657.6953405017921,1.0545833636506599,0.9482227699237078,42.523197174072266,39.92491912841797,188,969,0.8991444418782003
15,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,42,2.0,15,711.6006006006006,642.1408934707904,1.0259399010886516,0.9257973702894103,45.539344787597656,41.43610382080078,188,969,0.902389476524914
16,AKS1092-4-187,AKS1092,AKS1092_TL01_29,4,50,187,43,2.0,16,700.8860398860398,644.4372990353697,1.0104923377358002,0.9291081798865292,47.83541870117188,43.32320785522461,188,969,0.9194608857385027
0,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,30,2.0,0,627.8689320388349,640.1650943396227,1.0,1.0195839635843411,27.72724151611328,28.17507553100586,210,1055,1.0195839635843411
1,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,31,2.0,1,615.8447488584475,619.7314814814815,0.9808492145942909,0.9870395712510742,29.516094207763672,28.839967727661133,210,1055,1.0063112215054828
2,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,32,2.0,2,617.2645739910314,585.6515837104073,0.9831105545971692,0.932760889774657,30.78976058959961,29.698484420776367,210,1055,0.9487853481105761
3,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,33,2.0,3,662.7574468085106,374.0348258706468,1.0555665569506436,0.5957211876307841,30.799999237060547,29.11764907836914,210,1055,0.5643615589259701
4,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,34,2.0,4,666.5541666666667,436.409756097561,1.0616135512585594,0.6950650586905742,31.11269760131836,29.952713012695312,210,1055,0.6547251190101745
5,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,35,2.0,5,654.8448979591836,729.3548387096774,1.0429643266991273,1.161635496665354,32.52690887451172,31.30494880676269,210,1055,1.1137825781077368
6,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,36,2.0,6,667.9173228346457,717.6428571428571,1.06378463521959,1.1429819513644441,33.941123962402344,32.9578971862793,210,1055,1.07444863699174
7,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,37,2.0,7,677.3540856031128,717.7826086956521,1.0788144643557824,1.1432045321383346,34.64822769165039,33.599998474121094,210,1055,1.0596859514865729
8,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,38,2.0,8,681.9660377358491,718.1502145922747,1.0861598702158242,1.143790014040471,36.94171905517578,34.20526123046875,210,1055,1.0530586200106948
9,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,39,2.0,9,697.0974729241877,714.0515873015873,1.1102595420043349,1.137262175057615,37.73794174194336,36.23443603515625,210,1055,1.024321009666382
10,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,40,2.0,10,694.4542372881356,717.5736434108527,1.1060496894361103,1.142871715408383,39.26441192626953,37.52556991577149,210,1055,1.033291475350484
11,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,41,2.0,11,695.8576051779935,716.7985347985348,1.1082848181679952,1.1416372083755202,41.2167854309082,38.890872955322266,210,1055,1.0300936994360863
12,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,42,2.0,12,709.4236760124611,720.171821305842,1.1298913512232547,1.1470098050038537,42.7496337890625,40.42763137817383,210,1055,1.0151505308559676
13,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,43,2.0,13,691.4794117647059,717.0387096774193,1.101311717270853,1.1420197322855736,44.81290817260742,42.63628387451172,210,1055,1.0369632088502594
14,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,44,2.0,14,675.393063583815,716.475,1.075691165974176,1.1411219180306322,46.85787582397461,44.202919006347656,210,1055,1.06082670763332
15,AKS1092-4-209,AKS1092,AKS1092_TL01_29,4,56,209,45,2.0,15,679.3295454545455,708.4613095238095,1.0819607577151589,1.1283586006131447,49.18147659301758,45.79313659667969,210,1055,1.0428831106554797
0,AKS1092-4-295,AKS1092,AKS1092_TL01_29,4,79,295,19,2.0,0,551.0957446808511,536.0872093023256,1.0,0.9727660111271278,26.21725082397461,24.74873733520508,296,794,0.9727660111271279
